#epsilon= 2.608287e-002  dim= 3
29 -7.357711e+000 11460
30 -7.358135e+000 11460
31 -7.358557e+000 11460
32 -7.358975e+000 11460
33 -7.359389e+000 11460
34 -7.359800e+000 11460
35 -7.360209e+000 11460
36 -7.360614e+000 11460
37 -7.361016e+000 11460
38 -7.361416e+000 11460
39 -7.361812e+000 11460
40 -7.362206e+000 11460
41 -7.362597e+000 11460
42 -7.362986e+000 11460
43 -7.363372e+000 11460
44 -7.363756e+000 11460
45 -7.364137e+000 11460
46 -7.364516e+000 11460
47 -7.364893e+000 11460
48 -7.365268e+000 11460
49 -7.365641e+000 11460
50 -7.366012e+000 11460

#epsilon= 2.608287e-002  dim= 6
0 -7.339417e+000 11371
1 -7.339962e+000 11371
2 -7.340506e+000 11371
3 -7.341048e+000 11371
4 -7.341589e+000 11371
5 -7.342128e+000 11371
6 -7.342666e+000 11371
7 -7.343203e+000 11371
8 -7.343738e+000 11371
9 -7.344272e+000 11371
10 -7.344805e+000 11371
11 -7.345336e+000 11371
12 -7.345866e+000 11371
13 -7.346395e+000 11371
14 -7.346922e+000 11371
15 -7.347448e+000 11371
16 -7.347973e+000 11371
17 -7.348496e+000 11371
18 -7.349018e+000 11371
19 -7.349539e+000 11371
20 -7.350059e+000 11371
21 -7.350577e+000 11371
22 -7.351094e+000 11371
23 -7.351610e+000 11371
24 -7.352125e+000 11371
25 -7.352638e+000 11371
26 -7.353150e+000 11371
27 -7.353662e+000 11371
28 -7.354172e+000 11371
29 -7.354680e+000 11371
30 -7.355188e+000 11371
31 -7.355695e+000 11371
32 -7.356201e+000 11371
33 -7.356705e+000 11371
34 -7.357209e+000 11371
35 -7.357711e+000 11371
36 -7.358213e+000 11371
37 -7.358713e+000 11371
38 -7.359213e+000 11371
39 -7.359712e+000 11371
40 -7.360209e+000 11371
41 -7.360706e+000 11371
42 -7.361202e+000 11371
43 -7.361698e+000 11371
44 -7.362192e+000 11371
45 -7.362686e+000 11371
46 -7.363179e+000 11371
47 -7.363671e+000 11371
48 -7.364163e+000 11371
49 -7.364654e+000 11371
50 -7.365144e+000 11371

#epsilon= 2.608287e-002  dim= 7
0 -7.341736e+000 11330
1 -7.342279e+000 11330
2 -7.342820e+000 11330
3 -7.343359e+000 11330
4 -7.343895e+000 11330
5 -7.344429e+000 11330
6 -7.344961e+000 11330
7 -7.345490e+000 11330
8 -7.346018e+000 11330
9 -7.346543e+000 11330
10 -7.347066e+000 11330
11 -7.347587e+000 11330
12 -7.348105e+000 11330
13 -7.348622e+000 11330
14 -7.349136e+000 11330
15 -7.349648e+000 11330
16 -7.350158e+000 11330
17 -7.350666e+000 11330
18 -7.351172e+000 11330
19 -7.351676e+000 11330
20 -7.352178e+000 11330
21 -7.352678e+000 11330
22 -7.353176e+000 11330
23 -7.353672e+000 11330
24 -7.354166e+000 11330
25 -7.354658e+000 11330
26 -7.355148e+000 11330
27 -7.355637e+000 11330
28 -7.356123e+000 11330
29 -7.356608e+000 11330
30 -7.357092e+000 11330
31 -7.357573e+000 11330
32 -7.358053e+000 11330
33 -7.358531e+000 11330
34 -7.359008e+000 11330
35 -7.359483e+000 11330
36 -7.359957e+000 11330
37 -7.360429e+000 11330
38 -7.360900e+000 11330
39 -7.361369e+000 11330
40 -7.361837e+000 11330
41 -7.362304e+000 11330
42 -7.362769e+000 11330
43 -7.363233e+000 11330
44 -7.363696e+000 11330
45 -7.364158e+000 11330
46 -7.364618e+000 11330
47 -7.365078e+000 11330
48 -7.365537e+000 11330
49 -7.365994e+000 11330
50 -7.366451e+000 11330

#epsilon= 4.638263e-002  dim= 3
0 -6.817873e+000 13164
1 -6.818370e+000 13164
2 -6.818851e+000 13164
3 -6.819317e+000 13164
4 -6.819768e+000 13164
5 -6.820205e+000 13164
6 -6.820627e+000 13164
7 -6.821034e+000 13164
8 -6.821427e+000 13164
9 -6.821805e+000 13164
10 -6.822168e+000 13164
11 -6.822516e+000 13164
12 -6.822850e+000 13164
13 -6.823168e+000 13164
14 -6.823473e+000 13164
15 -6.823762e+000 13164
16 -6.824038e+000 13164
17 -6.824299e+000 13164
18 -6.824546e+000 13164
19 -6.824779e+000 13164
20 -6.824999e+000 13164
21 -6.825205e+000 13164
22 -6.825398e+000 13164
23 -6.825578e+000 13164
24 -6.825746e+000 13164
25 -6.825901e+000 13164
26 -6.826044e+000 13164
27 -6.826176e+000 13164
28 -6.826295e+000 13164
29 -6.826404e+000 13164
30 -6.826503e+000 13164
31 -6.826590e+000 13164
32 -6.826668e+000 13164
33 -6.826736e+000 13164
34 -6.826794e+000 13164
35 -6.826844e+000 13164
36 -6.826884e+000 13164
37 -6.826917e+000 13164
38 -6.826942e+000 13164
39 -6.826959e+000 13164
40 -6.826968e+000 13164
41 -6.826971e+000 13164
42 -6.826968e+000 13164
43 -6.826958e+000 13164
44 -6.826942e+000 13164
45 -6.826921e+000 13164
46 -6.826895e+000 13164
47 -6.826863e+000 13164
48 -6.826828e+000 13164
49 -6.826788e+000 13164
50 -6.826745e+000 13164

#epsilon= 4.638263e-002  dim= 4
0 -6.811745e+000 12753
1 -6.812267e+000 12753
2 -6.812786e+000 12753
3 -6.813302e+000 12753
4 -6.813817e+000 12753
5 -6.814330e+000 12753
6 -6.814841e+000 12753
7 -6.815351e+000 12753
8 -6.815859e+000 12753
9 -6.816365e+000 12753
10 -6.816869e+000 12753
11 -6.817372e+000 12753
12 -6.817873e+000 12753
13 -6.818372e+000 12753
14 -6.818869e+000 12753
15 -6.819364e+000 12753
16 -6.819858e+000 12753
17 -6.820349e+000 12753
18 -6.820838e+000 12753
19 -6.821326e+000 12753
20 -6.821811e+000 12753
21 -6.822295e+000 12753
22 -6.822777e+000 12753
23 -6.823257e+000 12753
24 -6.823735e+000 12753
25 -6.824212e+000 12753
26 -6.824686e+000 12753
27 -6.825160e+000 12753
28 -6.825631e+000 12753
29 -6.826101e+000 12753
30 -6.826570e+000 12753
31 -6.827037e+000 12753
32 -6.827503e+000 12753
33 -6.827968e+000 12753
34 -6.828431e+000 12753
35 -6.828894e+000 12753
36 -6.829355e+000 12753
37 -6.829815e+000 12753
38 -6.830274e+000 12753
39 -6.830733e+000 12753
40 -6.831190e+000 12753
41 -6.831647e+000 12753
42 -6.832104e+000 12753
43 -6.832559e+000 12753
44 -6.833014e+000 12753
45 -6.833469e+000 12753
46 -6.833924e+000 12753
47 -6.834378e+000 12753
48 -6.834831e+000 12753
49 -6.835285e+000 12753
50 -6.835738e+000 12753

#epsilon= 4.638263e-002  dim= 5
0 -6.806634e+000 12616
1 -6.807174e+000 12616
2 -6.807711e+000 12616
3 -6.808242e+000 12616
4 -6.808770e+000 12616
5 -6.809293e+000 12616
6 -6.809812e+000 12616
7 -6.810326e+000 12616
8 -6.810837e+000 12616
9 -6.811343e+000 12616
10 -6.811844e+000 12616
11 -6.812342e+000 12616
12 -6.812836e+000 12616
13 -6.813325e+000 12616
14 -6.813810e+000 12616
15 -6.814292e+000 12616
16 -6.814769e+000 12616
17 -6.815243e+000 12616
18 -6.815712e+000 12616
19 -6.816178e+000 12616
20 -6.816640e+000 12616
21 -6.817098e+000 12616
22 -6.817553e+000 12616
23 -6.818004e+000 12616
24 -6.818452e+000 12616
25 -6.818896e+000 12616
26 -6.819337e+000 12616
27 -6.819774e+000 12616
28 -6.820208e+000 12616
29 -6.820639e+000 12616
30 -6.821067e+000 12616
31 -6.821492e+000 12616
32 -6.821914e+000 12616
33 -6.822333e+000 12616
34 -6.822750e+000 12616
35 -6.823163e+000 12616
36 -6.823574e+000 12616
37 -6.823983e+000 12616
38 -6.824389e+000 12616
39 -6.824792e+000 12616
40 -6.825193e+000 12616
41 -6.825592e+000 12616
42 -6.825989e+000 12616
43 -6.826384e+000 12616
44 -6.826777e+000 12616
45 -6.827167e+000 12616
46 -6.827556e+000 12616
47 -6.827944e+000 12616
48 -6.828329e+000 12616
49 -6.828713e+000 12616
50 -6.829096e+000 12616

#epsilon= 4.638263e-002  dim= 6
0 -6.803600e+000 12541
1 -6.804139e+000 12541
2 -6.804677e+000 12541
3 -6.805214e+000 12541
4 -6.805750e+000 12541
5 -6.806284e+000 12541
6 -6.806817e+000 12541
7 -6.807349e+000 12541
8 -6.807879e+000 12541
9 -6.808408e+000 12541
10 -6.808937e+000 12541
11 -6.809463e+000 12541
12 -6.809989e+000 12541
13 -6.810514e+000 12541
14 -6.811037e+000 12541
15 -6.811559e+000 12541
16 -6.812080e+000 12541
17 -6.812600e+000 12541
18 -6.813118e+000 12541
19 -6.813636e+000 12541
20 -6.814152e+000 12541
21 -6.814667e+000 12541
22 -6.815181e+000 12541
23 -6.815694e+000 12541
24 -6.816206e+000 12541
25 -6.816716e+000 12541
26 -6.817226e+000 12541
27 -6.817735e+000 12541
28 -6.818242e+000 12541
29 -6.818749e+000 12541
30 -6.819254e+000 12541
31 -6.819759e+000 12541
32 -6.820262e+000 12541
33 -6.820765e+000 12541
34 -6.821266e+000 12541
35 -6.821767e+000 12541
36 -6.822267e+000 12541
37 -6.822766e+000 12541
38 -6.823264e+000 12541
39 -6.823761e+000 12541
40 -6.824257e+000 12541
41 -6.824753e+000 12541
42 -6.825248e+000 12541
43 -6.825742e+000 12541
44 -6.826235e+000 12541
45 -6.826727e+000 12541
46 -6.827219e+000 12541
47 -6.827710e+000 12541
48 -6.828201e+000 12541
49 -6.828690e+000 12541
50 -6.829180e+000 12541

#epsilon= 4.638263e-002  dim= 7
0 -6.799275e+000 12391
1 -6.799819e+000 12391
2 -6.800361e+000 12391
3 -6.800900e+000 12391
4 -6.801437e+000 12391
5 -6.801972e+000 12391
6 -6.802504e+000 12391
7 -6.803034e+000 12391
8 -6.803562e+000 12391
9 -6.804087e+000 12391
10 -6.804610e+000 12391
11 -6.805131e+000 12391
12 -6.805650e+000 12391
13 -6.806166e+000 12391
14 -6.806680e+000 12391
15 -6.807192e+000 12391
16 -6.807701e+000 12391
17 -6.808209e+000 12391
18 -6.808714e+000 12391
19 -6.809217e+000 12391
20 -6.809718e+000 12391
21 -6.810217e+000 12391
22 -6.810714e+000 12391
23 -6.811209e+000 12391
24 -6.811702e+000 12391
25 -6.812192e+000 12391
26 -6.812681e+000 12391
27 -6.813168e+000 12391
28 -6.813654e+000 12391
29 -6.814137e+000 12391
30 -6.814619e+000 12391
31 -6.815098e+000 12391
32 -6.815577e+000 12391
33 -6.816053e+000 12391
34 -6.816528e+000 12391
35 -6.817001e+000 12391
36 -6.817473e+000 12391
37 -6.817943e+000 12391
38 -6.818411e+000 12391
39 -6.818879e+000 12391
40 -6.819344e+000 12391
41 -6.819809e+000 12391
42 -6.820272e+000 12391
43 -6.820734e+000 12391
44 -6.821195e+000 12391
45 -6.821655e+000 12391
46 -6.822113e+000 12391
47 -6.822571e+000 12391
48 -6.823027e+000 12391
49 -6.823483e+000 12391
50 -6.823938e+000 12391

#epsilon= 8.248128e-002  dim= 3
0 -6.304084e+000 13950
1 -6.304560e+000 13950
2 -6.305026e+000 13950
3 -6.305484e+000 13950
4 -6.305934e+000 13950
5 -6.306374e+000 13950
6 -6.306805e+000 13950
7 -6.307227e+000 13950
8 -6.307639e+000 13950
9 -6.308042e+000 13950
10 -6.308434e+000 13950
11 -6.308816e+000 13950
12 -6.309188e+000 13950
13 -6.309550e+000 13950
14 -6.309900e+000 13950
15 -6.310241e+000 13950
16 -6.310571e+000 13950
17 -6.310890e+000 13950
18 -6.311198e+000 13950
19 -6.311496e+000 13950
20 -6.311784e+000 13950
21 -6.312060e+000 13950
22 -6.312327e+000 13950
23 -6.312583e+000 13950
24 -6.312829e+000 13950
25 -6.313064e+000 13950
26 -6.313289e+000 13950
27 -6.313505e+000 13950
28 -6.313710e+000 13950
29 -6.313906e+000 13950
30 -6.314092e+000 13950
31 -6.314269e+000 13950
32 -6.314437e+000 13950
33 -6.314595e+000 13950
34 -6.314745e+000 13950
35 -6.314885e+000 13950
36 -6.315017e+000 13950
37 -6.315141e+000 13950
38 -6.315257e+000 13950
39 -6.315364e+000 13950
40 -6.315464e+000 13950
41 -6.315557e+000 13950
42 -6.315642e+000 13950
43 -6.315720e+000 13950
44 -6.315791e+000 13950
45 -6.315856e+000 13950
46 -6.315915e+000 13950
47 -6.315967e+000 13950
48 -6.316014e+000 13950
49 -6.316056e+000 13950
50 -6.316092e+000 13950

#epsilon= 8.248128e-002  dim= 4
0 -6.291335e+000 13940
1 -6.291821e+000 13940
2 -6.292307e+000 13940
3 -6.292793e+000 13940
4 -6.293280e+000 13940
5 -6.293767e+000 13940
6 -6.294256e+000 13940
7 -6.294744e+000 13940
8 -6.295234e+000 13940
9 -6.295723e+000 13940
10 -6.296213e+000 13940
11 -6.296702e+000 13940
12 -6.297191e+000 13940
13 -6.297680e+000 13940
14 -6.298169e+000 13940
15 -6.298657e+000 13940
16 -6.299145e+000 13940
17 -6.299632e+000 13940
18 -6.300118e+000 13940
19 -6.300604e+000 13940
20 -6.301089e+000 13940
21 -6.301573e+000 13940
22 -6.302056e+000 13940
23 -6.302539e+000 13940
24 -6.303020e+000 13940
25 -6.303501e+000 13940
26 -6.303981e+000 13940
27 -6.304461e+000 13940
28 -6.304939e+000 13940
29 -6.305417e+000 13940
30 -6.305893e+000 13940
31 -6.306369e+000 13940
32 -6.306845e+000 13940
33 -6.307319e+000 13940
34 -6.307793e+000 13940
35 -6.308265e+000 13940
36 -6.308738e+000 13940
37 -6.309209e+000 13940
38 -6.309680e+000 13940
39 -6.310150e+000 13940
40 -6.310619e+000 13940
41 -6.311088e+000 13940
42 -6.311556e+000 13940
43 -6.312023e+000 13940
44 -6.312490e+000 13940
45 -6.312957e+000 13940
46 -6.313422e+000 13940
47 -6.313888e+000 13940
48 -6.314353e+000 13940
49 -6.314817e+000 13940
50 -6.315281e+000 13940

#epsilon= 8.248128e-002  dim= 5
0 -6.276453e+000 13936
1 -6.276962e+000 13936
2 -6.277465e+000 13936
3 -6.277964e+000 13936
4 -6.278458e+000 13936
5 -6.278949e+000 13936
6 -6.279436e+000 13936
7 -6.279920e+000 13936
8 -6.280400e+000 13936
9 -6.280877e+000 13936
10 -6.281350e+000 13936
11 -6.281821e+000 13936
12 -6.282288e+000 13936
13 -6.282752e+000 13936
14 -6.283213e+000 13936
15 -6.283671e+000 13936
16 -6.284126e+000 13936
17 -6.284578e+000 13936
18 -6.285027e+000 13936
19 -6.285473e+000 13936
20 -6.285917e+000 13936
21 -6.286357e+000 13936
22 -6.286795e+000 13936
23 -6.287229e+000 13936
24 -6.287661e+000 13936
25 -6.288091e+000 13936
26 -6.288517e+000 13936
27 -6.288941e+000 13936
28 -6.289363e+000 13936
29 -6.289782e+000 13936
30 -6.290199e+000 13936
31 -6.290613e+000 13936
32 -6.291025e+000 13936
33 -6.291435e+000 13936
34 -6.291843e+000 13936
35 -6.292249e+000 13936
36 -6.292652e+000 13936
37 -6.293054e+000 13936
38 -6.293453e+000 13936
39 -6.293851e+000 13936
40 -6.294247e+000 13936
41 -6.294641e+000 13936
42 -6.295033e+000 13936
43 -6.295424e+000 13936
44 -6.295813e+000 13936
45 -6.296201e+000 13936
46 -6.296588e+000 13936
47 -6.296973e+000 13936
48 -6.297356e+000 13936
49 -6.297739e+000 13936
50 -6.298120e+000 13936

#epsilon= 8.248128e-002  dim= 6
0 -6.270325e+000 13840
1 -6.270843e+000 13840
2 -6.271358e+000 13840
3 -6.271870e+000 13840
4 -6.272379e+000 13840
5 -6.272885e+000 13840
6 -6.273389e+000 13840
7 -6.273891e+000 13840
8 -6.274391e+000 13840
9 -6.274889e+000 13840
10 -6.275384e+000 13840
11 -6.275878e+000 13840
12 -6.276370e+000 13840
13 -6.276860e+000 13840
14 -6.277348e+000 13840
15 -6.277835e+000 13840
16 -6.278319e+000 13840
17 -6.278802e+000 13840
18 -6.279283e+000 13840
19 -6.279763e+000 13840
20 -6.280241e+000 13840
21 -6.280717e+000 13840
22 -6.281192e+000 13840
23 -6.281665e+000 13840
24 -6.282136e+000 13840
25 -6.282606e+000 13840
26 -6.283075e+000 13840
27 -6.283542e+000 13840
28 -6.284008e+000 13840
29 -6.284472e+000 13840
30 -6.284936e+000 13840
31 -6.285398e+000 13840
32 -6.285858e+000 13840
33 -6.286318e+000 13840
34 -6.286776e+000 13840
35 -6.287234e+000 13840
36 -6.287690e+000 13840
37 -6.288145e+000 13840
38 -6.288600e+000 13840
39 -6.289054e+000 13840
40 -6.289506e+000 13840
41 -6.289959e+000 13840
42 -6.290410e+000 13840
43 -6.290861e+000 13840
44 -6.291311e+000 13840
45 -6.291760e+000 13840
46 -6.292210e+000 13840
47 -6.292658e+000 13840
48 -6.293107e+000 13840
49 -6.293555e+000 13840
50 -6.294003e+000 13840

#epsilon= 8.248128e-002  dim= 7
0 -6.264983e+000 13743
1 -6.265508e+000 13743
2 -6.266029e+000 13743
3 -6.266545e+000 13743
4 -6.267058e+000 13743
5 -6.267566e+000 13743
6 -6.268071e+000 13743
7 -6.268573e+000 13743
8 -6.269071e+000 13743
9 -6.269565e+000 13743
10 -6.270057e+000 13743
11 -6.270545e+000 13743
12 -6.271030e+000 13743
13 -6.271513e+000 13743
14 -6.271992e+000 13743
15 -6.272468e+000 13743
16 -6.272942e+000 13743
17 -6.273412e+000 13743
18 -6.273880e+000 13743
19 -6.274346e+000 13743
20 -6.274808e+000 13743
21 -6.275268e+000 13743
22 -6.275726e+000 13743
23 -6.276181e+000 13743
24 -6.276634e+000 13743
25 -6.277084e+000 13743
26 -6.277533e+000 13743
27 -6.277979e+000 13743
28 -6.278423e+000 13743
29 -6.278865e+000 13743
30 -6.279305e+000 13743
31 -6.279743e+000 13743
32 -6.280180e+000 13743
33 -6.280615e+000 13743
34 -6.281048e+000 13743
35 -6.281480e+000 13743
36 -6.281910e+000 13743
37 -6.282339e+000 13743
38 -6.282766e+000 13743
39 -6.283193e+000 13743
40 -6.283618e+000 13743
41 -6.284042e+000 13743
42 -6.284466e+000 13743
43 -6.284888e+000 13743
44 -6.285310e+000 13743
45 -6.285731e+000 13743
46 -6.286152e+000 13743
47 -6.286572e+000 13743
48 -6.286991e+000 13743
49 -6.287411e+000 13743
50 -6.287830e+000 13743

#epsilon= 1.466748e-001  dim= 3
0 -5.791307e+000 14005
1 -5.791782e+000 14005
2 -5.792252e+000 14005
3 -5.792715e+000 14005
4 -5.793172e+000 14005
5 -5.793622e+000 14005
6 -5.794066e+000 14005
7 -5.794501e+000 14005
8 -5.794929e+000 14005
9 -5.795349e+000 14005
10 -5.795760e+000 14005
11 -5.796163e+000 14005
12 -5.796556e+000 14005
13 -5.796941e+000 14005
14 -5.797317e+000 14005
15 -5.797683e+000 14005
16 -5.798039e+000 14005
17 -5.798387e+000 14005
18 -5.798725e+000 14005
19 -5.799053e+000 14005
20 -5.799372e+000 14005
21 -5.799681e+000 14005
22 -5.799981e+000 14005
23 -5.800272e+000 14005
24 -5.800553e+000 14005
25 -5.800824e+000 14005
26 -5.801087e+000 14005
27 -5.801340e+000 14005
28 -5.801584e+000 14005
29 -5.801819e+000 14005
30 -5.802046e+000 14005
31 -5.802263e+000 14005
32 -5.802472e+000 14005
33 -5.802673e+000 14005
34 -5.802865e+000 14005
35 -5.803049e+000 14005
36 -5.803225e+000 14005
37 -5.803393e+000 14005
38 -5.803554e+000 14005
39 -5.803706e+000 14005
40 -5.803852e+000 14005
41 -5.803990e+000 14005
42 -5.804121e+000 14005
43 -5.804246e+000 14005
44 -5.804364e+000 14005
45 -5.804475e+000 14005
46 -5.804581e+000 14005
47 -5.804680e+000 14005
48 -5.804773e+000 14005
49 -5.804861e+000 14005
50 -5.804944e+000 14005

#epsilon= 1.466748e-001  dim= 4
0 -5.777287e+000 14001
1 -5.777769e+000 14001
2 -5.778254e+000 14001
3 -5.778742e+000 14001
4 -5.779233e+000 14001
5 -5.779727e+000 14001
6 -5.780223e+000 14001
7 -5.780722e+000 14001
8 -5.781224e+000 14001
9 -5.781727e+000 14001
10 -5.782232e+000 14001
11 -5.782738e+000 14001
12 -5.783246e+000 14001
13 -5.783754e+000 14001
14 -5.784263e+000 14001
15 -5.784773e+000 14001
16 -5.785283e+000 14001
17 -5.785793e+000 14001
18 -5.786304e+000 14001
19 -5.786815e+000 14001
20 -5.787325e+000 14001
21 -5.787836e+000 14001
22 -5.788346e+000 14001
23 -5.788856e+000 14001
24 -5.789365e+000 14001
25 -5.789874e+000 14001
26 -5.790382e+000 14001
27 -5.790890e+000 14001
28 -5.791397e+000 14001
29 -5.791904e+000 14001
30 -5.792410e+000 14001
31 -5.792915e+000 14001
32 -5.793419e+000 14001
33 -5.793923e+000 14001
34 -5.794426e+000 14001
35 -5.794928e+000 14001
36 -5.795429e+000 14001
37 -5.795929e+000 14001
38 -5.796428e+000 14001
39 -5.796927e+000 14001
40 -5.797425e+000 14001
41 -5.797921e+000 14001
42 -5.798417e+000 14001
43 -5.798912e+000 14001
44 -5.799406e+000 14001
45 -5.799900e+000 14001
46 -5.800392e+000 14001
47 -5.800884e+000 14001
48 -5.801374e+000 14001
49 -5.801864e+000 14001
50 -5.802354e+000 14001

#epsilon= 1.466748e-001  dim= 5
0 -5.771386e+000 13997
1 -5.771894e+000 13997
2 -5.772399e+000 13997
3 -5.772900e+000 13997
4 -5.773400e+000 13997
5 -5.773897e+000 13997
6 -5.774391e+000 13997
7 -5.774884e+000 13997
8 -5.775375e+000 13997
9 -5.775863e+000 13997
10 -5.776350e+000 13997
11 -5.776834e+000 13997
12 -5.777316e+000 13997
13 -5.777795e+000 13997
14 -5.778272e+000 13997
15 -5.778746e+000 13997
16 -5.779218e+000 13997
17 -5.779687e+000 13997
18 -5.780153e+000 13997
19 -5.780617e+000 13997
20 -5.781078e+000 13997
21 -5.781536e+000 13997
22 -5.781991e+000 13997
23 -5.782443e+000 13997
24 -5.782892e+000 13997
25 -5.783338e+000 13997
26 -5.783782e+000 13997
27 -5.784222e+000 13997
28 -5.784660e+000 13997
29 -5.785095e+000 13997
30 -5.785526e+000 13997
31 -5.785955e+000 13997
32 -5.786381e+000 13997
33 -5.786804e+000 13997
34 -5.787225e+000 13997
35 -5.787642e+000 13997
36 -5.788057e+000 13997
37 -5.788470e+000 13997
38 -5.788879e+000 13997
39 -5.789286e+000 13997
40 -5.789691e+000 13997
41 -5.790093e+000 13997
42 -5.790493e+000 13997
43 -5.790890e+000 13997
44 -5.791285e+000 13997
45 -5.791678e+000 13997
46 -5.792069e+000 13997
47 -5.792458e+000 13997
48 -5.792845e+000 13997
49 -5.793230e+000 13997
50 -5.793613e+000 13997

#epsilon= 1.466748e-001  dim= 6
0 -5.763859e+000 13990
1 -5.764374e+000 13990
2 -5.764887e+000 13990
3 -5.765400e+000 13990
4 -5.765912e+000 13990
5 -5.766424e+000 13990
6 -5.766935e+000 13990
7 -5.767447e+000 13990
8 -5.767959e+000 13990
9 -5.768470e+000 13990
10 -5.768982e+000 13990
11 -5.769493e+000 13990
12 -5.770005e+000 13990
13 -5.770516e+000 13990
14 -5.771027e+000 13990
15 -5.771537e+000 13990
16 -5.772047e+000 13990
17 -5.772557e+000 13990
18 -5.773066e+000 13990
19 -5.773575e+000 13990
20 -5.774083e+000 13990
21 -5.774590e+000 13990
22 -5.775097e+000 13990
23 -5.775603e+000 13990
24 -5.776108e+000 13990
25 -5.776613e+000 13990
26 -5.777116e+000 13990
27 -5.777619e+000 13990
28 -5.778121e+000 13990
29 -5.778622e+000 13990
30 -5.779123e+000 13990
31 -5.779622e+000 13990
32 -5.780121e+000 13990
33 -5.780618e+000 13990
34 -5.781115e+000 13990
35 -5.781611e+000 13990
36 -5.782106e+000 13990
37 -5.782600e+000 13990
38 -5.783093e+000 13990
39 -5.783586e+000 13990
40 -5.784077e+000 13990
41 -5.784568e+000 13990
42 -5.785058e+000 13990
43 -5.785548e+000 13990
44 -5.786036e+000 13990
45 -5.786524e+000 13990
46 -5.787011e+000 13990
47 -5.787498e+000 13990
48 -5.787984e+000 13990
49 -5.788469e+000 13990
